,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
1175,2014-03-23,6577462,2.5,1044.377419,373559.7,3.8,49505115.49,5.604950495,45673945.75,4.14950495,94.19235484,1880.8,1695.33,19639371
1176,2014-03-24,7063883,2.5,1043.36129,373559.7,3.8,49544397.91,5.774741942,45684220.03,4.198483253,94.19432258,1880.6,1694.98,19641524
1177,2014-03-25,6897249,2.5,1042.345161,373559.7,3.8,49583680.34,5.94453339,45694494.31,4.247461555,94.19629032,1880.46,1694.67,19643677
1178,2014-03-26,6833058,2.5,1041.329032,373559.7,3.8,49622962.77,6.114324837,45704768.58,4.296439857,94.19825806,1880.33,1694.7,19645829
1179,2014-03-27,7125437,2.5,1040.312903,373559.7,3.8,49662245.19,6.284116284,45715042.86,4.345418159,94.20022581,1880.02,1694.39,19647982
1180,2014-03-28,7821259,2.5,1039.296774,373559.7,3.8,49701527.62,6.453907731,45725317.13,4.394396461,94.20219355,1879.79,1694.09,19650134
1181,2014-03-29,7404219,2.5,1038.280645,373559.7,3.8,49740810.05,6.623699178,45735591.41,4.443374763,94.20416129,1879.51,1693.82,19652287
1182,2014-03-30,6683423,2.5,1037.264516,373559.7,3.8,49780092.47,6.793490626,45745865.69,4.492353065,94.20612903,1879.34,1693.62,19654439
1183,2014-03-31,7036146,2.5,1036.248387,373559.7,3.8,49819374.9,6.963282073,45756139.96,4.541331367,94.20809677,1879.13,1693.22,19656592
1184,2014-04-01,7011759,2.5,1035.232258,373559.7,3.8,49858657.33,7.13307352,45766414.24,4.590309669,94.21006452,1879.02,1693.02,19658744
1185,2014-04-02,7135109,2.5,1034.216129,373559.7,3.8,49897939.75,7.302864967,45776688.52,4.639287971,94.21203226,1878.94,1693.14,19660897
1186,2014-04-03,7074377,2.5,1033.2,388566.9,3.4,49937222.18,7.472656415,45786962.79,4.688266273,94.214,1878.66,1692.96,19663050
1187,2014-04-04,7859421,2.5,1032.763333,388566.9,3.4,49976504.61,7.642447862,45797237.07,4.737244576,94.21916667,1878.42,1692.75,19664938
1188,2014-04-05,8293789,2.5,1032.326667,388566.9,3.4,50015787.03,7.812239309,45807511.35,4.786222878,94.22433333,1878.43,1692.64,19666827
1189,2014-04-06,7257037,2.5,1031.89,388566.9,3.4,50055069.46,7.982030756,45817785.62,4.83520118,94.2295,1878.3,1692.45,19668716
1190,2014-04-07,7194044,2.5,1031.453333,388566.9,3.4,50094351.89,8.151822203,45828059.9,4.884179482,94.23466667,1878.16,1692.11,19670605
1191,2014-04-08,7072219,2.5,1031.016667,388566.9,3.4,50133634.31,8.321613651,45838334.17,4.933157784,94.23983333,1878.08,1691.83,19672494
1192,2014-04-09,7106317,2.5,1030.58,388566.9,3.4,50172916.74,8.491405098,45848608.45,4.982136086,94.245,1877.99,1691.93,19674383
1193,2014-04-10,7187064,2.5,1030.143333,388566.9,3.4,50212199.17,8.661196545,45858882.73,5.031114388,94.25016667,1877.71,1691.4,19676272
1194,2014-04-11,7892122,2.5,1029.706667,388566.9,3.4,50251481.59,8.830987992,45869157,5.08009269,94.25533333,1877.47,1691.14,19678160
1195,2014-04-12,8004845,2.5,1029.27,388566.9,3.4,50215308.88,8.698441121,45810038.67,5.010848957,94.2605,1877.19,1690.81,19680049
1196,2014-04-13,6734912,2.5,1028.833333,388566.9,3.4,50127465.81,8.358858226,45703401.47,4.860648831,94.26566667,1876.74,1690.21,19681938
1197,2014-04-14,7182297,2.5,1028.396667,388566.9,3.4,50039622.74,8.019275332,45596764.28,4.710448704,94.27083333,1876.56,1689.76,19683827
1198,2014-04-15,7147577,2.5,1027.96,388566.9,3.4,49951779.66,7.679692437,45490127.09,4.560248578,94.276,1876.4,1689.51,19685716
1199,2014-04-16,7153865,2.5,1027.523333,388566.9,3.4,49863936.59,7.340109543,45383489.9,4.410048452,94.28116667,1876.29,1689.5,19687605
1200,2014-04-17,6981353,2.5,1027.086667,388566.9,3.4,49776093.51,7.000526648,45276852.71,4.259848325,94.28633333,1876.08,1689.05,19689494
1201,2014-04-18,7612844,2.5,1026.65,388566.9,3.4,49688250.44,6.660943754,45170215.52,4.109648199,94.2915,1876,1688.75,19691383
1202,2014-04-19,7735519,2.5,1026.213333,388566.9,3.4,49600407.36,6.321360859,45063578.32,3.959448072,94.29666667,1875.81,1688.45,19693271
1203,2014-04-20,6545146,2.5,1025.776667,388566.9,3.4,49512564.29,5.981777965,44956941.13,3.809247946,94.30183333,1875.46,1688.07,19695160
1204,2014-04-21,7123776,2.5,1025.34,388566.9,3.4,49424721.21,5.642195071,44850303.94,3.65904782,94.307,1875.24,1687.74,19697049
1205,2014-04-22,7066036,2.5,1024.903333,388566.9,3.4,49336878.14,5.302612176,44743666.75,3.508847693,94.31216667,1875.18,1687.52,19698938
1206,2014-04-23,7028321,2.5,1024.466667,388566.9,3.4,49249035.06,4.963029282,44637029.56,3.358647567,94.31733333,1875,1687.49,19700827
1207,2014-04-24,7132970,2.5,1024.03,388566.9,3.4,49161191.99,4.623446387,44530392.36,3.20844744,94.3225,1874.74,1687.09,19702716
1208,2014-04-25,7734960,2.5,1023.593333,388566.9,3.4,49073348.92,4.283863493,44423755.17,3.058247314,94.32766667,1874.35,1686.66,19704605
1209,2014-04-26,7915740,2.5,1023.156667,388566.9,3.4,48985505.84,3.944280598,44317117.98,2.908047188,94.33283333,1874.04,1686.41,19706493
1210,2014-04-27,5910493,2.5,1022.72,388566.9,3.4,48897662.77,3.604697704,44210480.79,2.757847061,94.338,1873.72,1686.13,19708382
1211,2014-04-28,6571913,2.5,1022.283333,388566.9,3.4,48809819.69,3.265114809,44103843.6,2.607646935,94.34316667,1873.59,1685.95,19710271
1212,2014-04-29,6797942,2.5,1021.846667,388566.9,3.4,48721976.62,2.925531915,43997206.4,2.457446809,94.34833333,1873.38,1685.49,19712160
1213,2014-04-30,7370007,2.5,1021.41,388566.9,3.4,48634133.54,2.58594902,43890569.21,2.307246682,94.3535,1873.29,1685.52,19714049
1214,2014-05-01,6736187,2.5,1020.973333,388566.9,3.4,48546290.47,2.246366126,43783932.02,2.157046556,94.35866667,1873.17,1685.42,19715938
1215,2014-05-02,8072755,2.5,1020.536667,388566.9,3.4,48458447.39,1.906783232,43677294.83,2.006846429,94.36383333,1873.05,1685.24,19717827
1216,2014-05-03,9168093,2.5,1020.1,388566.9,3.4,48370604.32,1.567200337,43570657.64,1.856646303,94.369,1872.63,1684.67,19719716
1217,2014-05-04,8814737,2.5,1019.832258,388566.9,3.4,48282761.24,1.227617443,43464020.44,1.706446177,94.36509677,1872.51,1684.58,19721647
1218,2014-05-05,8873335,2.5,1019.564516,388566.9,3.4,48194918.17,0.888034548,43357383.25,1.55624605,94.36119355,1872.47,1684.44,19723578
1219,2014-05-06,7510414,2.5,1019.296774,388566.9,3.4,48107075.1,0.548451654,43250746.06,1.406045924,94.35729032,1872.5,1684.39,19725509
1220,2014-05-07,7139429,2.5,1019.029032,388566.9,3.4,48019232.02,0.208868759,43144108.87,1.255845797,94.3533871,1872.61,1684.48,19727440
1221,2014-05-08,7328468,2.5,1018.76129,388566.9,3.4,47931388.95,-0.130714135,43037471.68,1.105645671,94.34948387,1872.78,1684.53,19729371
1222,2014-05-09,7667051,2.5,1018.493548,388566.9,3.4,47843545.87,-0.47029703,42930834.49,0.955445545,94.34558065,1872.44,1684.28,19731302
1223,2014-05-10,7697313,2.5,1018.225806,388566.9,3.4,47755702.8,-0.809879924,42824197.29,0.805245418,94.34167742,1872.1,1683.99,19733234
1224,2014-05-11,6133168,2.5,1017.958065,388566.9,3.4,47667859.72,-1.149462819,42717560.1,0.655045292,94.33777419,1871.77,1683.64,19735165
1225,2014-05-12,6952560,2.5,1017.690323,388566.9,3.4,47580016.65,-1.489045713,42610922.91,0.504845165,94.33387097,1871.48,1683.27,19737096
1226,2014-05-13,7135126,2.5,1017.422581,388566.9,3.4,47585099.35,-1.376764272,42603340.32,0.620075837,94.32996774,1871.4,1682.91,19739027
1227,2014-05-14,7104361,2.5,1017.154839,388566.9,3.4,47593279.57,-1.249420687,42599059.55,0.744154203,94.32606452,1871.18,1682.93,19740958
1228,2014-05-15,7196064,2.5,1016.887097,388566.9,3.4,47601459.8,-1.122077101,42594778.78,0.868232568,94.32216129,1870.64,1682.38,19742889
1229,2014-05-16,7805700,2.5,1016.619355,388566.9,3.4,47609640.02,-0.994733516,42590498.01,0.992310933,94.31825806,1870.18,1681.9,19744821
1230,2014-05-17,7936699,2.5,1016.351613,388566.9,3.4,47617820.25,-0.86738993,42586217.24,1.116389299,94.31435484,1869.67,1681.29,19746752
1231,2014-05-18,6750666,2.5,1016.083871,388566.9,3.4,47626000.47,-0.740046345,42581936.48,1.240467664,94.31045161,1869.3,1680.85,19748683
1232,2014-05-19,7161182,2.5,1015.816129,388566.9,3.4,47634180.7,-0.61270276,42577655.71,1.364546029,94.30654839,1868.87,1680.29,19750614
1233,2014-05-20,6964643,2.5,1015.548387,388566.9,3.4,47642360.93,-0.485359174,42573374.94,1.488624394,94.30264516,1868.74,1680.02,19752545
1234,2014-05-21,7069419,2.5,1015.280645,388566.9,3.4,47650541.15,-0.358015589,42569094.17,1.61270276,94.29874194,1868.57,1680.04,19754476
1235,2014-05-22,7138315,2.5,1015.012903,388566.9,3.4,47658721.38,-0.230672003,42564813.4,1.736781125,94.29483871,1868.39,1679.7,19756408
1236,2014-05-23,7756399,2.5,1014.745161,388566.9,3.4,47666901.6,-0.103328418,42560532.63,1.86085949,94.29093548,1868.12,1679.46,19758339
1237,2014-05-24,7827170,2.5,1014.477419,388566.9,3.4,47675081.83,0.024015167,42556251.86,1.984937855,94.28703226,1867.9,1679.04,19760270
1238,2014-05-25,6284970,2.5,1014.209677,388566.9,3.4,47683262.05,0.151358753,42551971.09,2.109016221,94.28312903,1867.68,1678.88,19762201
1239,2014-05-26,7012827,2.5,1013.941935,388566.9,3.4,47691442.28,0.278702338,42547690.32,2.233094586,94.27922581,1867.37,1678.46,19764132
1240,2014-05-27,7078473,2.5,1013.674194,388566.9,3.4,47699622.5,0.406045924,42543409.56,2.357172951,94.27532258,1867.17,1677.94,19766063
1241,2014-05-28,7066240,2.5,1013.406452,388566.9,3.4,47707802.73,0.533389509,42539128.79,2.481251317,94.27141935,1866.91,1677.81,19767995
1242,2014-05-29,7071087,2.5,1013.13871,388566.9,3.4,47715982.95,0.660733095,42534848.02,2.605329682,94.26751613,1866.71,1677.53,19769926
1243,2014-05-30,7676281,2.5,1012.870968,388566.9,3.4,47724163.18,0.78807668,42530567.25,2.729408047,94.2636129,1866.42,1677.1,19771857
1244,2014-05-31,7803841,2.5,1012.603226,388566.9,3.4,47732343.4,0.915420265,42526286.48,2.853486412,94.25970968,1866.22,1676.75,19773788
1245,2014-06-01,6419105,2.5,1012.335484,388566.9,3.4,47740523.63,1.042763851,42522005.71,2.977564778,94.25580645,1866.03,1676.63,19775719
1246,2014-06-02,6975329,2.5,1012.067742,388566.9,3.4,47748703.86,1.170107436,42517724.94,3.101643143,94.25190323,1865.86,1676.29,19777650
1247,2014-06-03,6925851,2.5,1011.8,388566.9,3.4,47756884.08,1.297451022,42513444.17,3.225721508,94.248,1865.59,1675.73,19779582
1248,2014-06-04,6588592,2.5,1012.336667,388566.9,3.4,47765064.31,1.424794607,42509163.4,3.349799874,94.2526,1865.21,1675.52,19781960
1249,2014-06-05,8085257,2.5,1012.873333,388566.9,3.4,47773244.53,1.552138193,42504882.64,3.473878239,94.2572,1865.13,1675.22,19784338
1250,2014-06-06,8345800,2.5,1013.41,388566.9,3.4,47781424.76,1.679481778,42500601.87,3.597956604,94.2618,1864.94,1674.9,19786716
1251,2014-06-07,8076373,2.5,1013.946667,388566.9,3.4,47789604.98,1.806825363,42496321.1,3.722034969,94.2664,1864.72,1674.75,19789095
1252,2014-06-08,6836370,2.5,1014.483333,388566.9,3.4,47797785.21,1.934168949,42492040.33,3.846113335,94.271,1864.27,1674.16,19791473
1253,2014-06-09,7215047,2.5,1015.02,388566.9,3.4,47805965.43,2.061512534,42487759.56,3.9701917,94.2756,1864.21,1673.98,19793851
1254,2014-06-10,7101409,2.5,1015.556667,388566.9,3.4,47814145.66,2.18885612,42483478.79,4.094270065,94.2802,1864,1673.64,19796230
1255,2014-06-11,7066165,2.5,1016.093333,388566.9,3.4,47822325.88,2.316199705,42479198.02,4.218348431,94.2848,1863.82,1673.56,19798608
1256,2014-06-12,7144008,2.5,1016.63,388566.9,3.4,47831916.35,2.43126185,42514202.65,4.315630925,94.2894,1863.04,1672.69,19800986
1257,2014-06-13,7828765,2.5,1017.166667,388566.9,3.4,47844220.88,2.522688013,42624813.12,4.361344007,94.294,1862.34,1671.7,19803365
1258,2014-06-14,7995867,2.5,1017.703333,388566.9,3.4,47856525.4,2.614114177,42735423.6,4.407057089,94.2986,1861.66,1670.91,19805743
1259,2014-06-15,6562166,2.5,1018.24,388566.9,3.4,47868829.93,2.705540341,42846034.07,4.452770171,94.3032,1861.04,1670.28,19808121
1260,2014-06-16,7223428,2.5,1018.776667,388566.9,3.4,47881134.45,2.796966505,42956644.55,4.498483253,94.3078,1860.63,1669.51,19810499
1261,2014-06-17,7137235,2.5,1019.313333,388566.9,3.4,47893438.98,2.888392669,43067255.02,4.544196335,94.3124,1860.45,1669.2,19812878
1262,2014-06-18,7029407,2.5,1019.85,388566.9,3.4,47905743.5,2.979818833,43177865.5,4.589909416,94.317,1860.12,1669.01,19815256
1263,2014-06-19,7216347,2.5,1020.386667,388566.9,3.4,47918048.03,3.071244997,43288475.97,4.635622498,94.3216,1859.85,1668.6,19817634
1264,2014-06-20,7907235,2.5,1020.923333,388566.9,3.4,47930352.55,3.162671161,43399086.45,4.68133558,94.3262,1859.62,1668.26,19820013
1265,2014-06-21,7809279,2.5,1021.46,388566.9,3.4,47942657.08,3.254097325,43509696.92,4.727048662,94.3308,1859.28,1667.83,19822391
1266,2014-06-22,6534019,2.5,1021.996667,388566.9,3.4,47954961.6,3.345523489,43620307.4,4.772761744,94.3354,1859.11,1667.59,19824769
1267,2014-06-23,6973897,2.5,1022.533333,388566.9,3.4,47967266.13,3.436949652,43730917.87,4.818474826,94.34,1859,1667.35,19827148
1268,2014-06-24,7087967,2.5,1023.07,388566.9,3.4,47979570.65,3.528375816,43841528.35,4.864187908,94.3446,1858.9,1667.1,19829526
1269,2014-06-25,7183620,2.5,1023.606667,388566.9,3.4,47991875.18,3.61980198,43952138.82,4.90990099,94.3492,1858.95,1667.22,19831904
1270,2014-06-26,7258082,2.5,1024.143333,388566.9,3.4,48004179.7,3.711228144,44062749.3,4.955614072,94.3538,1859.29,1667.4,19834282
1271,2014-06-27,7864502,2.5,1024.68,388566.9,3.4,48016484.23,3.802654308,44173359.77,5.001327154,94.3584,1859.25,1667.32,19836661
1272,2014-06-28,7832550,2.5,1025.216667,388566.9,3.4,48028788.75,3.894080472,44283970.25,5.047040236,94.363,1859.25,1667.37,19839039
1273,2014-06-29,6547209,2.5,1025.753333,388566.9,3.4,48041093.28,3.985506636,44394580.72,5.092753318,94.3676,1859.25,1667.29,19841417
1274,2014-06-30,7146546,2.5,1026.29,388566.9,3.4,48053397.8,4.0769328,44505191.2,5.1384664,94.3722,1859.25,1667.12,19843796
1275,2014-07-01,6965183,2.5,1026.826667,388566.9,3.4,48065702.33,4.168358964,44615801.67,5.184179482,94.3768,1859.22,1666.82,19846174
1276,2014-07-02,6995503,2.5,1027.363333,388566.9,3.4,48078006.85,4.259785127,44726412.15,5.229892564,94.3814,1859.23,1667.24,19848552
1277,2014-07-03,6747875,2.5,1027.9,393425.4,3.1,48090311.38,4.351211291,44837022.62,5.275605646,94.386,1859.21,1666.85,19850931
1278,2014-07-04,7806496,2.5,1027.451613,393425.4,3.1,48102615.9,4.442637455,44947633.1,5.321318728,94.39132258,1859.27,1666.7,19852489
1279,2014-07-05,7827662,2.5,1027.003226,393425.4,3.1,48114920.43,4.534063619,45058243.57,5.36703181,94.39664516,1859.29,1666.46,19854048
1280,2014-07-06,6259063,2.5,1026.554839,393425.4,3.1,48127224.95,4.625489783,45168854.05,5.412744892,94.40196774,1859.36,1666.41,19855607
1281,2014-07-07,7046347,2.5,1026.106452,393425.4,3.1,48139529.48,4.716915947,45279464.52,5.458457973,94.40729032,1859.35,1666.1,19857166
1282,2014-07-08,6914530,2.5,1025.658065,393425.4,3.1,48151834,4.808342111,45390075,5.504171055,94.4126129,1859.27,1665.83,19858725
1283,2014-07-09,6743337,2.5,1025.209677,393425.4,3.1,48164138.53,4.899768275,45500685.47,5.549884137,94.41793548,1859.11,1665.75,19860283
1284,2014-07-10,7005503,2.5,1024.76129,393425.4,3.1,48176443.05,4.991194439,45611295.95,5.595597219,94.42325806,1858.67,1665.06,19861842
1285,2014-07-11,7940051,2.5,1024.312903,393425.4,3.1,48188747.58,5.082620602,45721906.42,5.641310301,94.42858065,1858.5,1664.52,19863401
1286,2014-07-12,8019561,2.5,1023.864516,393425.4,3.1,48201052.1,5.174046766,45832516.9,5.687023383,94.43390323,1858.3,1664.12,19864960
1287,2014-07-13,6614782,2.5,1023.416129,393425.4,3.1,48155529.74,5.069054139,45792081.74,5.63452707,94.43922581,1858.02,1663.52,19866519
1288,2014-07-14,7176555,2.5,1022.967742,393425.4,3.1,48087085.01,4.886201812,45691772.65,5.543100906,94.44454839,1857.83,1663.05,19868077
1289,2014-07-15,7197732,2.5,1022.519355,393425.4,3.1,48018640.29,4.703349484,45591463.55,5.451674742,94.44987097,1857.68,1662.61,19869636
1290,2014-07-16,7182100,2.5,1022.070968,393425.4,3.1,47950195.56,4.520497156,45491154.45,5.360248578,94.45519355,1857.36,1662.65,19871195
1291,2014-07-17,7143520,2.5,1021.622581,393425.4,3.1,47881750.83,4.337644828,45390845.35,5.268822414,94.46051613,1857,1661.98,19872754
1292,2014-07-18,7577257,2.5,1021.174194,393425.4,3.1,47813306.1,4.154792501,45290536.26,5.17739625,94.46583871,1856.66,1661.49,19874313
1293,2014-07-19,7700002,2.5,1020.725806,393425.4,3.1,47744861.37,3.971940173,45190227.16,5.085970086,94.47116129,1856.3,1660.88,19875871
1294,2014-07-20,6660259,2.5,1020.277419,393425.4,3.1,47676416.65,3.789087845,45089918.06,4.994543922,94.47648387,1856.08,1660.39,19877430
1295,2014-07-21,7235247,2.5,1019.829032,393425.4,3.1,47607971.92,3.606235517,44989608.96,4.903117759,94.48180645,1855.86,1659.97,19878989
1296,2014-07-22,7233192,2.5,1019.380645,393425.4,3.1,47539527.19,3.423383189,44889299.87,4.811691595,94.48712903,1855.82,1659.65,19880548
1297,2014-07-23,6920541,2.5,1018.932258,393425.4,3.1,47471082.46,3.240530862,44788990.77,4.720265431,94.49245161,1855.74,1659.71,19882107
1298,2014-07-24,7079315,2.5,1018.483871,393425.4,3.1,47402637.73,3.057678534,44688681.67,4.628839267,94.49777419,1855.47,1659.31,19883665
1299,2014-07-25,7752189,2.5,1018.035484,393425.4,3.1,47334193,2.874826206,44588372.58,4.537413103,94.50309677,1855.13,1658.93,19885224
1300,2014-07-26,7567855,2.5,1017.587097,393425.4,3.1,47265748.28,2.691973878,44488063.48,4.445986939,94.50841935,1854.92,1658.32,19886783
1301,2014-07-27,6848243,2.5,1017.13871,393425.4,3.1,47197303.55,2.50912155,44387754.38,4.354560775,94.51374194,1854.56,1657.95,19888342
1302,2014-07-28,7799091,2.5,1016.690323,393425.4,3.1,47128858.82,2.326269223,44287445.28,4.263134611,94.51906452,1854.28,1657.41,19889901
1303,2014-07-29,7745465,2.5,1016.241935,393425.4,3.1,47060414.09,2.143416895,44187136.19,4.171708447,94.5243871,1854.14,1657.08,19891459
1304,2014-07-30,7993621,2.5,1015.793548,393425.4,3.1,46991969.36,1.960564567,44086827.09,4.080282284,94.52970968,1853.99,1657.09,19893018
1305,2014-07-31,8086731,2.5,1015.345161,393425.4,3.1,46923524.63,1.777712239,43986517.99,3.98885612,94.53503226,1853.53,1656.57,19894577
1306,2014-08-01,8768491,2.5,1014.896774,393425.4,3.1,46855079.91,1.594859912,43886208.89,3.897429956,94.54035484,1853.12,1656.18,19896136
1307,2014-08-02,8088502,2.5,1014.448387,393425.4,3.1,46786635.18,1.412007584,43785899.8,3.806003792,94.54567742,1852.8,1655.77,19897695
1308,2014-08-03,6609888,2.25,1014,393425.4,3.1,46718190.45,1.229155256,43685590.7,3.714577628,94.551,1851.68,1654.37,19899254
1309,2014-08-04,7518764,2.25,1015.329032,393425.4,3.1,46649745.72,1.046302928,43585281.6,3.623151464,94.54903226,1851.26,1653.5,19900949
1310,2014-08-05,7799185,2.25,1016.658065,393425.4,3.1,46581300.99,0.8634506,43484972.5,3.5317253,94.54706452,1851.11,1653.24,19902644
1311,2014-08-06,7764276,2.25,1017.987097,393425.4,3.1,46512856.27,0.680598273,43384663.41,3.440299136,94.54509677,1850.83,1652.99,19904340
1312,2014-08-07,7577082,2.25,1019.316129,393425.4,3.1,46444411.54,0.497745945,43284354.31,3.348872972,94.54312903,1850.28,1652.39,19906035
1313,2014-08-08,8105169,2.25,1020.645161,393425.4,3.1,46375966.81,0.314893617,43184045.21,3.257446809,94.54116129,1849.5,1651.6,19907730
1314,2014-08-09,7891296,2.25,1021.974194,393425.4,3.1,46307522.08,0.132041289,43083736.12,3.166020645,94.53919355,1848.89,1650.86,19909426
1315,2014-08-10,6693438,2.25,1023.303226,393425.4,3.1,46239077.35,-0.050811039,42983427.02,3.074594481,94.53722581,1848.13,1650.11,19911121
1316,2014-08-11,7679896,2.25,1024.632258,393425.4,3.1,46170632.62,-0.233663366,42883117.92,2.983168317,94.53525806,1847.58,1649.91,19912816
1317,2014-08-12,7788374,2.25,1025.96129,393425.4,3.1,46112315.62,-0.380240152,42795976.82,2.913861386,94.53329032,1847.22,1649.66,19914512
1318,2014-08-13,7823600,2.25,1027.290323,393425.4,3.1,46155999.27,-0.161470402,42841456.21,3.067326733,94.53132258,1847.14,1648.99,19916207
1319,2014-08-14,8228186,2.25,1028.619355,393425.4,3.1,46199682.92,0.057299347,42886935.6,3.220792079,94.52935484,1846.58,1649.24,19917902
1320,2014-08-15,8312446,2.25,1029.948387,393425.4,3.1,46243366.57,0.276069096,42932414.99,3.374257426,94.5273871,1845.23,1647.84,19919598
1321,2014-08-16,8263634,2.25,1031.277419,393425.4,3.1,46287050.22,0.494838846,42977894.38,3.527722772,94.52541935,1844.55,1646.88,19921293
1322,2014-08-17,6850868,2.25,1032.606452,393425.4,3.1,46330733.87,0.713608595,43023373.77,3.681188119,94.52345161,1843.91,1646.15,19922988
1323,2014-08-18,6874992,2.25,1033.935484,393425.4,3.1,46374417.52,0.932378344,43068853.16,3.834653465,94.52148387,1843.41,1645.62,19924684
1324,2014-08-19,7019807,2.25,1035.264516,393425.4,3.1,46418101.17,1.151148094,43114332.55,3.988118812,94.51951613,1843.1,1645.19,19926379
1325,2014-08-20,7260979,2.25,1036.593548,393425.4,3.1,46461784.82,1.369917843,43159811.94,4.141584158,94.51754839,1842.48,1644.83,19928075
1326,2014-08-21,7672351,2.25,1037.922581,393425.4,3.1,46505468.47,1.588687592,43205291.33,4.295049505,94.51558065,1841.5,1643.72,19929770
